"name";"RA_ICRS";"DE_ICRS";"dist";"e_dist";"age";"e_age";"FeH";"e_FeH";"Av";"e_Av";"Nc";"alpha_high_ind";"alpha_low_ind";"Mc_ind";"offset_ind";"Mc_left_ind";"Mc_right_ind";"alpha_high_ind_error";"alpha_low_ind_error";"Mc_ind_error";"offset_ind_error";"alpha_high_prim";"alpha_low_prim";"Mc_prim";"offset_prim";"Mc_left_prim";"Mc_right_prim";"alpha_high_prim_error";"alpha_low_prim_error";"Mc_prim_error";"offset_prim_error";"alpha_high_sec";"alpha_low_sec";"Mc_sec";"offset_sec";"Mc_left_sec";"Mc_right_sec";"alpha_high_sec_error";"alpha_low_sec_error";"Mc_sec_error";"offset_sec_error";"alpha_high_prim_sec";"alpha_low_prim_sec";"Mc_prim_sec";"offset_prim_sec";"Mc_left_prim_sec";"Mc_right_prim_sec";"alpha_high_prim_sec_error";"alpha_low_prim_sec_error";"Mc_prim_sec_error";"offset_prim_sec_error";"alpha_high_ind_prim";"alpha_low_ind_prim";"Mc_ind_prim";"offset_ind_prim";"Mc_left_ind_prim";"Mc_right_ind_prim";"alpha_high_ind_prim_error";"alpha_low_ind_prim_error";"Mc_ind_prim_error";"offset_ind_prim_error";"vis_mass_total";"vis_mass_total_error";"mass_total";"mass_total_error";"bin_frac";"average_ratio";"str_frac";"segregation_ratio";"segregation_ratio_std"
"LP_1199";"263.3873";"-34.4427";"2853";"180";"7.076";"0.296";"0.164";"0.073";"3.971";"0.062";"1225";"-1.3";"0.0";"0.02";"1.82";"0.0";"8.0";"0.0";"0.26";"0.13";"0.13";"-1.31";"0.0";"0.02";"1.97";"0.0";"10.0";"0.0";"0.29";"0.14";"0.0";"-0.81";"0.79";"0.1";"1.55";"6.0";"7.0";"0.14";"0.44";"0.21";"0.49";"-0.9";"1.63";"0.1";"1.86";"7.0";"12.0";"0.1";"0.29";"0.14";"0.67";"-1.24";"0.0";"0.02";"2.08";"0.0";"11.0";"0.0";"0.15";"0.04";"0.0";"1218.0";"2.0";"2017.0";"201.7";"0.63";"0.61";"0.22";"";"0.0"
"UBC_342";"273.8477";"-14.936";"1515";"26";"7.267";"0.084";"0.115";"0.036";"2.068";"0.096";"1296";"-1.84";"0.0";"-0.02";"1.51";"1.0";"18.0";"0.08";"0.27";"0.07";"0.07";"-1.72";"0.23";"-0.04";"1.81";"1.0";"12.0";"0.04";"0.18";"0.05";"0.0";"-2.25";"2.83";"-0.06";"1.67";"8.0";"14.0";"0.03";"0.36";"0.07";"0.73";"-1.99";"3.0";"-0.05";"1.9";"9.0";"19.0";"0.02";"0.18";"0.04";"0.57";"-1.95";"3.0";"-0.04";"1.89";"2.0";"19.0";"0.0";"0.15";"0.04";"0.0";"1112.0";"3.0";"1589.0";"158.9";"0.66";"0.87";"0.17";"0.97";"0.0"
"NGC_2420";"114.6065";"21.5727";"2326";"0";"8.0";"0.0";"-0.163";"0.0";"0.01";"0.0";"1355";"-2.81";"0.16";"-0.02";"1.47";"7.0";"3.0";"0.04";"3.31";"0.06";"0.06";"-3.0";"2.83";"0.09";"1.94";"9.0";"15.0";"0.02";"0.65";"0.14";"0.85";"-3.0";"1.06";"0.07";"2.02";"7.0";"5.0";"0.04";"0.99";"0.16";"0.47";"-3.0";"2.01";"0.09";"2.3";"12.0";"11.0";"0.02";"0.61";"0.11";"0.4";"-2.92";"0.38";"0.03";"2.0";"6.0";"13.0";"0.0";"0.15";"0.04";"0.0";"1003.0";"3.0";"1374.0";"137.4";"0.52";"0.78";"0.18";"0.8";"0.0"
"Dias_6";"277.6373";"-12.3355";"2366";"237";"8.59";"0.734";"0.143";"0.025";"3.008";"0.111";"1281";"-1.12";"0.0";"0.02";"1.61";"0.0";"9.0";"0.0";"0.35";"0.08";"0.08";"-1.32";"3.0";"0.07";"1.82";"2.0";"8.0";"0.04";"0.43";"0.12";"4.13";"-1.45";"2.3";"0.09";"1.92";"9.0";"4.0";"0.04";"0.96";"0.19";"0.48";"-2.0";"3.0";"0.1";"2.15";"14.0";"9.0";"0.02";"0.5";"0.13";"0.44";"-1.18";"1.5";"-0.08";"1.92";"0.0";"12.0";"0.0";"0.15";"0.04";"0.0";"1194.0";"2.0";"1599.0";"159.9";"0.59";"0.85";"0.2";"";"0.0"
"Alessi_2";"71.5109";"55.2127";"602";"2";"8.502";"0.034";"-0.086";"0.022";"0.923";"0.058";"1340";"-2.94";"0.72";"-0.14";"1.1";"3.0";"6.0";"0.04";"0.59";"0.06";"0.06";"-1.57";"0.7";"0.1";"1.33";"4.0";"4.0";"0.13";"1.07";"0.27";"0.84";"-1.9";"0.42";"0.05";"1.19";"6.0";"2.0";"0.12";"2.19";"0.22";"0.67";"-2.55";"0.78";"0.09";"1.72";"5.0";"4.0";"0.05";"0.73";"0.16";"0.35";"-1.8";"0.0";"-0.12";"1.4";"3.0";"7.0";"0.0";"0.15";"0.04";"0.0";"252.0";"2.0";"307.0";"30.700000000000003";"0.32";"0.66";"0.13";"0.82";"0.0"
"ASCC_11";"53.0538";"44.8967";"826";"5";"8.443";"0.194";"-0.121";"0.044";"0.975";"0.101";"1363";"-2.91";"1.05";"-0.15";"1.19";"3.0";"8.0";"0.02";"0.38";"0.04";"0.04";"-1.7";"0.23";"0.1";"1.54";"4.0";"5.0";"0.07";"0.51";"0.13";"0.47";"-2.2";"0.07";"-0.01";"1.38";"4.0";"4.0";"0.05";"0.4";"0.06";"0.28";"-2.16";"0.78";"0.04";"1.83";"5.0";"5.0";"0.03";"0.37";"0.08";"0.27";"-1.88";"0.0";"-0.11";"1.57";"3.0";"9.0";"0.0";"0.15";"0.04";"0.0";"445.0";"2.0";"571.0";"57.1";"0.41";"0.64";"0.18";"0.81";"0.0"
"UPK_604";"224.478";"-59.953";"740";"11";"7.022";"0.183";"-0.098";"0.16";"1.364";"0.408";"1274";"-2.96";"0.0";"0.07";"1.15";"3.0";"2.0";"0.26";"3.52";"0.59";"0.59";"-1.4";"0.56";"0.04";"0.89";"2.0";"3.0";"0.24";"1.47";"0.49";"0.92";"-2.63";"0.01";"0.01";"0.73";"4.0";"2.0";"0.44";"4.95";"1.02";"0.97";"-1.97";"0.11";"0.06";"1.09";"4.0";"3.0";"0.15";"0.92";"0.29";"0.44";"-1.71";"0.0";"0.07";"1.19";"3.0";"3.0";"0.0";"0.15";"0.04";"0.0";"69.0";"2.0";"93.0";"9.3";"0.42";"0.7";"0.15";"0.85";"0.0"
"Blanco_1";"31.7171";"-30.0469";"234";"0";"8.0";"0.0";"-0.024";"0.0";"0.01";"0.0";"1376";"-1.71";"0.0";"-0.4";"1.17";"5.0";"8.0";"0.11";"0.53";"0.12";"0.12";"-0.9";"0.35";"-0.11";"0.92";"2.0";"5.0";"0.67";"0.75";"0.16";"3.25";"-2.79";"0.01";"-0.13";"0.64";"3.0";"4.0";"0.11";"1.19";"0.15";"1.1";"-1.44";"0.0";"-0.08";"1.1";"4.0";"4.0";"0.14";"0.4";"0.07";"0.64";"-1.56";"0.0";"-0.4";"1.29";"4.0";"10.0";"0.0";"0.15";"0.04";"0.0";"282.0";"2.0";"337.0";"33.7";"0.08";"0.7";"0.23";"1.0";"0.0"
"NGC_2262";"99.901";"1.1485";"2824";"266";"8.983";"0.061";"-0.142";"0.039";"2.294";"0.08";"1352";"-2.38";"0.0";"0.1";"1.62";"3.0";"6.0";"0.04";"0.55";"0.11";"0.11";"-1.51";"0.0";"-0.01";"1.62";"0.0";"9.0";"0.0";"0.23";"0.04";"0.0";"-2.61";"2.43";"0.02";"1.77";"8.0";"4.0";"0.02";"0.72";"0.11";"0.3";"-2.07";"3.0";"0.05";"1.94";"12.0";"7.0";"0.01";"0.37";"0.06";"0.3";"-2.24";"0.0";"0.08";"1.95";"3.0";"7.0";"0.0";"0.15";"0.04";"0.0";"755.0";"2.0";"1396.0";"139.6";"0.59";"0.81";"0.18";"0.68";"0.0"
"NGC_2421";"114.0571";"-20.6316";"2368";"63";"7.833";"0.171";"-0.109";"0.034";"1.447";"0.038";"1364";"-1.93";"0.0";"0.08";"1.88";"3.0";"10.0";"0.05";"0.27";"0.08";"0.08";"-1.41";"1.52";"0.06";"1.82";"2.0";"8.0";"0.02";"0.12";"0.04";"0.65";"-1.76";"1.76";"-0.04";"1.61";"6.0";"9.0";"0.03";"0.3";"0.06";"0.41";"-1.67";"2.2";"0.03";"1.98";"8.0";"10.0";"0.02";"0.17";"0.05";"0.23";"-1.76";"0.29";"0.08";"2.07";"3.0";"12.0";"0.0";"0.15";"0.04";"0.0";"1213.0";"2.0";"1594.0";"159.4";"0.43";"0.67";"0.21";"0.78";"0.0"
"UPK_168";"343.7058";"43.5129";"513";"14";"8.167";"0.163";"-0.003";"0.034";"0.54";"0.04";"1363";"-1.42";"0.0";"-0.39";"1.26";"0.0";"9.0";"0.0";"0.42";"0.12";"0.12";"-1.86";"0.0";"-0.37";"1.12";"0.0";"13.0";"0.0";"0.19";"0.06";"0.0";"-2.38";"1.44";"-0.4";"0.63";"3.0";"14.0";"0.03";"0.33";"0.09";"1.52";"-1.88";"2.22";"-0.39";"1.13";"2.0";"18.0";"0.02";"0.21";"0.05";"1.23";"-1.66";"0.0";"-0.39";"1.44";"0.0";"12.0";"0.0";"0.15";"0.04";"0.0";"414.0";"3.0";"653.0";"65.3";"0.53";"0.79";"0.17";"0.97";"0.0"
"ASCC_13";"78.2872";"44.4252";"1080";"4";"8.134";"0.053";"-0.12";"0.05";"0.882";"0.049";"1357";"-1.64";"0.0";"-0.26";"1.22";"0.0";"11.0";"0.0";"0.36";"0.08";"0.08";"-1.66";"0.0";"0.02";"1.53";"3.0";"6.0";"0.11";"0.5";"0.13";"0.76";"-1.63";"0.8";"-0.16";"1.23";"4.0";"6.0";"0.05";"0.35";"0.06";"0.5";"-1.51";"2.15";"-0.16";"1.58";"4.0";"9.0";"0.03";"0.25";"0.05";"0.64";"-1.67";"0.0";"-0.14";"1.51";"2.0";"11.0";"0.0";"0.15";"0.04";"0.0";"433.0";"2.0";"644.0";"64.4";"0.53";"0.69";"0.18";"0.73";"0.0"
"Hogg_4";"149.4142";"-54.6099";"3484";"164";"8.999";"0.038";"-0.046";"0.065";"1.917";"0.065";"1308";"-0.49";"0.0";"0.02";"1.46";"0.0";"9.0";"0.0";"0.27";"0.05";"0.05";"-0.48";"0.36";"-0.01";"1.63";"0.0";"10.0";"0.0";"0.2";"0.04";"0.0";"-2.83";"1.86";"0.1";"2.08";"10.0";"4.0";"0.03";"1.24";"0.24";"0.37";"-1.45";"2.8";"0.09";"2.08";"14.0";"6.0";"0.02";"0.42";"0.09";"0.31";"-0.57";"0.0";"0.09";"1.82";"3.0";"8.0";"0.0";"0.15";"0.04";"0.0";"1230.0";"2.0";"1890.0";"189.0";"0.62";"0.8";"0.2";"";"0.0"
"Trumpler_14";"161.0047";"-59.5491";"2271";"99";"6.72";"0.061";"0.025";"0.056";"1.786";"0.027";"1291";"-1.33";"3.0";"0.06";"1.73";"2.0";"13.0";"0.06";"0.19";"0.08";"0.08";"-1.16";"2.0";"0.1";"1.78";"3.0";"16.0";"0.08";"0.18";"0.09";"1.61";"-1.38";"2.07";"0.04";"1.82";"6.0";"10.0";"0.05";"0.31";"0.12";"0.89";"-1.28";"2.61";"0.06";"2.0";"7.0";"19.0";"0.04";"0.17";"0.07";"0.76";"-1.28";"2.56";"0.09";"2.0";"4.0";"18.0";"0.0";"0.15";"0.04";"0.0";"1691.0";"3.0";"1731.0";"173.10000000000002";"0.58";"0.82";"0.16";"0.85";"0.0"
"Collinder_350";"267.1168";"1.4133";"910";"0";"8.415";"0.0";"-0.246";"0.0";"3.361";"0.0";"1357";"-0.0";"2.57";"0.1";"0.97";"3.0";"4.0";"0.43";"1.97";"0.73";"0.73";"-0.0";"0.0";"-0.3";"1.44";"0.0";"7.0";"0.0";"0.63";"0.19";"0.0";"-0.01";"1.34";"-0.19";"1.39";"1.0";"7.0";"0.36";"0.67";"0.21";"5.4";"-0.0";"3.0";"-0.18";"1.66";"2.0";"7.0";"0.16";"0.55";"0.17";"8.14";"-0.11";"0.0";"-0.21";"1.4";"0.0";"9.0";"0.0";"0.15";"0.04";"0.0";"468.0";"2.0";"577.0";"57.7";"0.75";"0.9";"0.12";"0.41";"0.0"
"NGC_654";"25.9937";"61.8729";"2492";"93";"7.137";"0.081";"-0.066";"0.054";"2.638";"0.045";"1362";"-1.96";"0.0";"0.02";"1.69";"0.0";"11.0";"0.0";"0.33";"0.1";"0.1";"-0.99";"0.0";"0.02";"1.55";"0.0";"8.0";"0.0";"0.36";"0.15";"0.0";"-1.33";"1.13";"0.08";"1.37";"5.0";"6.0";"0.07";"0.33";"0.15";"0.33";"-1.16";"2.05";"0.09";"1.72";"5.0";"8.0";"0.05";"0.3";"0.14";"0.48";"-1.65";"0.0";"0.02";"2.02";"0.0";"10.0";"0.0";"0.15";"0.04";"0.0";"583.0";"2.0";"1004.0";"100.4";"0.42";"0.68";"0.22";"";"0.0"
"FSR_0951";"95.5963";"14.6281";"1585";"40";"8.792";"0.262";"-0.11";"0.025";"1.21";"0.091";"1374";"-2.95";"0.0";"-0.18";"1.36";"0.0";"13.0";"0.0";"0.3";"0.04";"0.04";"-1.6";"0.33";"0.06";"1.47";"4.0";"5.0";"0.09";"0.73";"0.19";"0.69";"-1.76";"1.79";"-0.15";"1.28";"4.0";"5.0";"0.02";"0.25";"0.03";"0.28";"-1.43";"2.23";"-0.08";"1.6";"6.0";"7.0";"0.03";"0.31";"0.05";"0.44";"-1.93";"0.0";"-0.16";"1.64";"0.0";"11.0";"0.0";"0.15";"0.04";"0.0";"515.0";"2.0";"1039.0";"103.9";"0.4";"0.66";"0.2";"0.82";"0.0"
"vdBergh_92";"106.0692";"-11.4938";"1084";"14";"6.83";"0.094";"-0.076";"0.032";"0.972";"0.053";"1363";"-1.71";"0.68";"-0.24";"1.26";"3.0";"20.0";"0.07";"0.22";"0.05";"0.05";"-1.61";"2.25";"-0.13";"1.4";"3.0";"10.0";"0.03";"0.23";"0.05";"0.82";"-1.57";"1.53";"-0.22";"1.3";"3.0";"9.0";"0.05";"0.34";"0.06";"0.98";"-1.79";"2.13";"-0.16";"1.58";"5.0";"11.0";"0.02";"0.14";"0.03";"0.29";"-1.8";"1.1";"-0.19";"1.54";"4.0";"20.0";"0.0";"0.15";"0.04";"0.0";"640.0";"3.0";"729.0";"72.9";"0.38";"0.82";"0.12";"0.99";"0.0"
"UFMG_55";"197.1138";"-61.1912";"2750";"264";"7.324";"0.309";"0.067";"0.079";"2.338";"0.166";"1352";"-1.74";"0.0";"0.02";"1.57";"0.0";"8.0";"0.0";"0.38";"0.11";"0.11";"-1.7";"0.0";"0.02";"1.74";"0.0";"9.0";"0.0";"0.29";"0.09";"0.0";"-1.41";"3.0";"-0.03";"1.52";"5.0";"8.0";"0.05";"0.46";"0.15";"0.96";"-1.62";"3.0";"0.04";"1.8";"7.0";"12.0";"0.03";"0.25";"0.08";"0.79";"-1.77";"0.0";"0.02";"1.93";"0.0";"10.0";"0.0";"0.15";"0.04";"0.0";"625.0";"2.0";"996.0";"99.6";"0.6";"0.86";"0.16";"";"0.0"
"IC_1434";"332.6303";"52.8524";"3016";"128";"8.118";"0.266";"-0.047";"0.066";"1.454";"0.045";"1356";"-1.88";"0.18";"0.1";"1.81";"3.0";"8.0";"0.03";"0.2";"0.06";"0.06";"-1.85";"2.09";"0.09";"1.91";"2.0";"11.0";"0.03";"0.32";"0.1";"1.32";"-1.25";"2.49";"0.02";"1.8";"8.0";"6.0";"0.05";"0.83";"0.14";"0.7";"-2.44";"3.0";"0.08";"2.2";"13.0";"12.0";"0.02";"0.37";"0.1";"0.36";"-1.88";"1.28";"0.09";"2.07";"3.0";"12.0";"0.0";"0.15";"0.04";"0.0";"1276.0";"2.0";"1607.0";"160.70000000000002";"0.55";"0.73";"0.18";"0.82";"0.0"
"Ruprecht_174";"310.8677";"37.0243";"2201";"52";"8.454";"0.088";"0.044";"0.028";"2.055";"0.057";"1343";"-3.0";"0.0";"-0.09";"1.73";"0.0";"12.0";"0.0";"0.63";"0.09";"0.09";"-2.25";"0.0";"-0.05";"1.64";"0.0";"9.0";"0.0";"0.3";"0.06";"0.0";"-2.31";"2.15";"-0.04";"1.45";"6.0";"5.0";"0.02";"0.44";"0.06";"0.36";"-2.5";"3.0";"0.01";"1.74";"10.0";"10.0";"0.01";"0.28";"0.06";"0.3";"-3.0";"0.0";"-0.08";"1.94";"0.0";"13.0";"0.0";"0.15";"0.04";"0.0";"585.0";"2.0";"1734.0";"173.4";"0.43";"0.72";"0.19";"0.8";"0.0"
"King_25";"291.1187";"13.6956";"2684";"66";"7.105";"0.053";"0.154";"0.04";"4.168";"0.036";"1335";"-1.1";"0.0";"0.02";"1.73";"0.0";"8.0";"0.0";"0.35";"0.16";"0.16";"-2.18";"0.0";"0.02";"2.31";"0.0";"14.0";"0.0";"0.26";"0.1";"0.0";"-1.59";"0.49";"0.1";"1.91";"5.0";"6.0";"0.1";"0.55";"0.18";"0.42";"-1.67";"1.66";"0.1";"2.15";"10.0";"15.0";"0.07";"0.37";"0.13";"0.55";"-1.86";"0.0";"0.02";"2.37";"0.0";"13.0";"0.0";"0.15";"0.04";"0.0";"1361.0";"2.0";"3138.0";"313.8";"0.71";"0.56";"0.23";"";"0.0"
"NGC_1027";"40.6822";"61.6262";"1069";"4";"8.104";"0.129";"-0.038";"0.047";"1.486";"0.062";"1383";"-2.14";"2.32";"-0.13";"1.54";"2.0";"13.0";"0.02";"0.2";"0.04";"0.04";"-1.95";"0.85";"0.08";"1.74";"3.0";"6.0";"0.05";"0.38";"0.11";"0.66";"-2.18";"1.89";"-0.11";"1.36";"4.0";"7.0";"0.03";"0.34";"0.05";"0.55";"-1.76";"2.24";"-0.05";"1.71";"6.0";"9.0";"0.02";"0.27";"0.06";"0.39";"-1.97";"0.57";"-0.06";"1.76";"3.0";"13.0";"0.0";"0.15";"0.04";"0.0";"691.0";"2.0";"798.0";"79.80000000000001";"0.34";"0.66";"0.18";"0.89";"0.0"
"UPK_381";"95.4379";"29.135";"692";"4";"8.604";"0.038";"0.002";"0.041";"0.314";"0.023";"1388";"-1.7";"0.43";"-0.19";"0.72";"1.0";"6.0";"0.07";"0.49";"0.08";"0.08";"-2.0";"1.28";"0.1";"1.17";"4.0";"3.0";"0.1";"1.66";"0.4";"0.92";"-0.0";"2.0";"-0.35";"0.73";"1.0";"6.0";"0.21";"0.52";"0.11";"0.01";"-1.51";"1.47";"-0.02";"1.22";"4.0";"4.0";"0.11";"1.28";"0.24";"0.98";"-1.8";"0.0";"0.05";"1.19";"4.0";"4.0";"0.0";"0.15";"0.04";"0.0";"102.0";"2.0";"121.0";"12.1";"0.46";"0.66";"0.19";"0.95";"0.0"
"King_13";"2.5554";"61.1745";"3230";"107";"8.76";"0.045";"-0.155";"0.03";"2.194";"0.051";"1366";"-1.53";"0.0";"0.02";"1.67";"0.0";"9.0";"0.0";"0.53";"0.1";"0.1";"-1.52";"0.0";"-0.03";"1.79";"0.0";"10.0";"0.0";"0.35";"0.07";"0.0";"-3.0";"1.31";"0.06";"1.98";"8.0";"4.0";"0.04";"1.05";"0.21";"0.29";"-1.7";"2.34";"0.05";"2.0";"12.0";"8.0";"0.02";"0.41";"0.09";"0.3";"-1.53";"0.0";"-0.0";"1.97";"0.0";"11.0";"0.0";"0.15";"0.04";"0.0";"1093.0";"2.0";"2135.0";"213.5";"0.6";"0.68";"0.21";"1.16";"0.0"
"LP_2059";"153.2595";"-60.9018";"2149";"50";"7.996";"0.076";"-0.107";"0.038";"0.762";"0.045";"1307";"-2.81";"0.03";"-0.12";"1.33";"1.0";"15.0";"0.03";"0.31";"0.04";"0.04";"-2.2";"3.0";"-0.03";"1.47";"2.0";"9.0";"0.03";"0.4";"0.08";"2.23";"-2.7";"1.54";"-0.06";"1.29";"6.0";"6.0";"0.03";"0.52";"0.07";"0.36";"-2.26";"2.47";"-0.04";"1.6";"8.0";"10.0";"0.02";"0.34";"0.06";"0.42";"-2.55";"0.4";"-0.09";"1.61";"1.0";"17.0";"0.0";"0.15";"0.04";"0.0";"485.0";"3.0";"892.0";"89.2";"0.39";"0.73";"0.19";"0.81";"0.0"
"UBC_657";"161.8157";"-61.1332";"4077";"327";"7.097";"0.093";"-0.03";"0.046";"1.925";"0.12";"1288";"-3.0";"0.0";"0.02";"2.03";"0.0";"22.0";"0.0";"0.45";"0.1";"0.1";"-2.19";"0.0";"0.02";"1.96";"0.0";"14.0";"0.0";"0.26";"0.07";"0.0";"-2.71";"2.51";"0.1";"1.93";"13.0";"11.0";"0.03";"0.63";"0.15";"0.49";"-2.31";"3.0";"0.1";"1.98";"17.0";"20.0";"0.02";"0.3";"0.08";"0.45";"-2.79";"0.0";"0.02";"2.2";"0.0";"25.0";"0.0";"0.15";"0.04";"0.0";"1147.0";"4.0";"3415.0";"341.5";"0.51";"0.8";"0.19";"";"0.0"
"LP_1641";"277.9122";"-10.1672";"2694";"166";"6.908";"0.537";"0.158";"0.12";"4.25";"0.035";"1358";"-0.74";"0.0";"0.02";"1.21";"0.0";"7.0";"0.0";"0.46";"0.27";"0.27";"-1.2";"0.0";"0.02";"1.66";"0.0";"7.0";"0.0";"0.29";"0.16";"0.0";"-0.88";"1.84";"0.1";"1.23";"5.0";"7.0";"0.15";"0.5";"0.21";"1.14";"-0.99";"2.57";"0.1";"1.64";"4.0";"9.0";"0.21";"0.38";"0.18";"2.0";"-1.05";"0.0";"0.02";"1.75";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"511.0";"2.0";"806.0";"80.60000000000001";"0.61";"0.62";"0.21";"";"0.0"
"UFMG_22";"263.1917";"-37.6545";"2339";"140";"6.957";"0.068";"0.111";"0.045";"3.454";"0.096";"1293";"-2.29";"0.0";"0.02";"1.88";"0.0";"19.0";"0.0";"0.34";"0.12";"0.12";"-2.17";"0.0";"0.02";"1.94";"0.0";"19.0";"0.0";"0.25";"0.08";"0.0";"-2.08";"1.8";"0.1";"1.82";"9.0";"12.0";"0.04";"0.49";"0.17";"0.46";"-1.83";"2.46";"0.1";"1.88";"14.0";"23.0";"0.04";"0.29";"0.1";"0.52";"-2.21";"0.0";"0.02";"2.11";"0.0";"24.0";"0.0";"0.15";"0.04";"0.0";"1026.0";"4.0";"2612.0";"261.2";"0.6";"0.77";"0.2";"";"0.0"
"Turner_9";"296.1247";"29.514";"1764";"20";"8.751";"0.044";"0.169";"0.018";"0.697";"0.058";"1294";"-3.0";"0.0";"-0.12";"1.37";"1.0";"14.0";"0.03";"0.38";"0.04";"0.04";"-2.53";"1.25";"0.08";"1.77";"5.0";"7.0";"0.05";"0.85";"0.19";"0.84";"-2.78";"2.17";"-0.05";"1.54";"7.0";"6.0";"0.03";"0.66";"0.08";"0.49";"-2.81";"2.78";"0.0";"1.91";"10.0";"9.0";"0.01";"0.35";"0.06";"0.32";"-2.51";"1.89";"-0.08";"1.77";"2.0";"12.0";"0.0";"0.15";"0.04";"0.0";"716.0";"3.0";"1210.0";"121.0";"0.48";"0.73";"0.18";"0.81";"0.0"
"SAI_116";"177.3444";"-62.2219";"2908";"368";"7.352";"0.72";"0.048";"0.027";"2.576";"0.228";"1285";"-2.18";"0.0";"0.02";"1.88";"0.0";"13.0";"0.0";"0.27";"0.07";"0.07";"-1.64";"0.0";"0.02";"1.92";"0.0";"9.0";"0.0";"0.27";"0.08";"0.0";"-1.76";"3.0";"0.02";"1.8";"5.0";"8.0";"0.03";"0.38";"0.1";"0.78";"-1.65";"3.0";"0.07";"1.99";"10.0";"12.0";"0.03";"0.36";"0.12";"0.61";"-2.02";"0.0";"0.02";"2.06";"0.0";"18.0";"0.0";"0.15";"0.04";"0.0";"1122.0";"2.0";"2121.0";"212.1";"0.53";"0.8";"0.16";"";"0.0"
"NGC_2658";"130.8669";"-32.66";"3609";"133";"8.663";"0.071";"-0.14";"0.036";"1.129";"0.053";"1419";"-2.61";"0.61";"0.04";"1.95";"2.0";"10.0";"0.03";"0.28";"0.05";"0.05";"-0.22";"2.04";"0.1";"1.46";"3.0";"6.0";"0.16";"0.85";"0.26";"3.08";"-3.0";"1.73";"0.06";"1.84";"7.0";"5.0";"0.03";"0.79";"0.12";"0.37";"-1.18";"2.17";"0.08";"1.92";"9.0";"5.0";"0.03";"0.3";"0.07";"0.32";"-1.45";"0.0";"0.02";"1.99";"1.0";"10.0";"0.0";"0.15";"0.04";"0.0";"1069.0";"2.0";"1504.0";"150.4";"0.35";"0.61";"0.19";"0.76";"0.0"
"ASCC_12";"72.4597";"41.8028";"1014";"12";"8.496";"0.318";"-0.112";"0.033";"1.009";"0.084";"1419";"-3.0";"1.38";"-0.09";"1.11";"3.0";"8.0";"0.03";"0.5";"0.05";"0.05";"-1.6";"0.0";"0.02";"1.15";"3.0";"5.0";"0.19";"0.92";"0.22";"1.31";"-1.56";"3.0";"-0.28";"0.82";"2.0";"7.0";"0.04";"0.23";"0.05";"1.61";"-1.25";"3.0";"-0.23";"1.25";"2.0";"7.0";"0.03";"0.34";"0.06";"0.97";"-2.26";"0.0";"-0.06";"1.42";"3.0";"7.0";"0.0";"0.15";"0.04";"0.0";"224.0";"2.0";"285.0";"28.5";"0.37";"0.74";"0.18";"1.0";"0.0"
"Berkeley_68";"71.0716";"42.1129";"2855";"185";"9.269";"0.113";"-0.169";"0.07";"2.028";"0.174";"1425";"-1.75";"0.9";"0.02";"1.59";"2.0";"7.0";"0.05";"0.46";"0.05";"0.05";"-0.81";"0.96";"-0.03";"1.5";"0.0";"9.0";"0.0";"0.71";"0.08";"0.0";"-3.0";"1.74";"0.02";"1.72";"9.0";"3.0";"0.04";"2.1";"0.2";"0.41";"-2.05";"2.74";"0.02";"1.83";"15.0";"6.0";"0.02";"0.84";"0.1";"0.37";"-1.29";"1.09";"0.01";"1.8";"2.0";"8.0";"0.0";"0.15";"0.04";"0.0";"773.0";"2.0";"1236.0";"123.6";"0.49";"0.78";"0.2";"0.82";"0.0"
"NGC_6253";"254.78";"-52.7072";"1594";"23";"9.525";"0.014";"0.036";"0.055";"1.036";"0.055";"1329";"-1.84";"3.0";"-0.01";"1.6";"5.0";"5.0";"0.02";"0.93";"0.08";"0.08";"-0.0";"3.0";"0.1";"1.72";"10.0";"2.0";"0.06";"4.48";"0.59";"0.7";"-2.47";"2.27";"-0.09";"1.53";"8.0";"5.0";"0.02";"0.67";"0.04";"0.36";"-0.0";"2.24";"0.03";"1.97";"13.0";"3.0";"0.05";"1.27";"0.13";"0.3";"-0.0";"2.3";"0.09";"1.93";"9.0";"2.0";"0.0";"0.15";"0.04";"0.0";"925.0";"2.0";"989.0";"98.9";"0.55";"0.69";"0.18";"0.92";"0.0"
"NGC_3293";"158.9447";"-58.2172";"2283";"68";"7.145";"0.039";"0.017";"0.036";"0.947";"0.017";"1390";"-1.19";"0.56";"0.05";"1.86";"1.0";"10.0";"0.05";"0.15";"0.06";"0.06";"-1.13";"3.0";"0.08";"1.88";"2.0";"11.0";"0.04";"0.15";"0.07";"1.68";"-1.48";"1.49";"0.01";"1.66";"7.0";"13.0";"0.05";"0.25";"0.09";"0.5";"-1.23";"2.0";"0.05";"1.98";"7.0";"15.0";"0.03";"0.13";"0.05";"0.38";"-1.13";"3.0";"0.04";"2.06";"2.0";"13.0";"0.0";"0.15";"0.04";"0.0";"1768.0";"3.0";"1908.0";"190.8";"0.52";"0.65";"0.23";"0.8";"0.0"
